date,action,symbol,price,shares
2017-03-22,BUY,AMD,14.3952,69411.7992
2017-04-11,SELL,AMD,13.3743,69411.7992
2017-04-12,BUY,TSLA,19.3708,47847.6804
2017-04-18,SELL,TSLA,19.5933,47847.6804
2017-04-19,BUY,AMD,13.1089,71401.7017
2017-04-25,SELL,AMD,13.7725,71401.7017
2017-04-26,BUY,VRTX,115.3847,8508.9593
2017-05-02,SELL,VRTX,117.4972,8508.9593
2017-05-03,BUY,AMD,10.6076,94100.6869
2017-05-09,SELL,AMD,10.3932,94100.6869
2017-05-10,BUY,LRCX,13.6196,71693.8034
2017-05-16,SELL,LRCX,13.9309,71693.8034
2017-05-17,BUY,NVDA,3.0922,322478.6819
2017-06-13,SELL,NVDA,3.6694,322478.6819
2017-06-14,BUY,TSLA,24.8406,47558.9475
2017-06-28,SELL,TSLA,24.2259,47558.9475
2017-07-19,BUY,NVDA,4.0014,287478.9122
2017-07-25,SELL,NVDA,4.0074,287478.9122
2017-07-26,BUY,VRTX,162.0781,7096.6583
2017-08-11,SELL,VRTX,152.5172,7096.6583
2017-08-16,BUY,VRTX,150.127,7198.1067
2017-08-18,SELL,VRTX,146.9136,7198.1067
2017-08-30,BUY,NVDA,4.019,262705.2842
2017-09-26,SELL,NVDA,4.1713,262705.2842
2017-10-04,BUY,MU,39.6863,27568.032
2017-10-10,SELL,MU,42.114,27568.032
2017-10-11,BUY,NVDA,4.6317,250261.5729
2017-11-14,SELL,NVDA,5.1955,250261.5729
2017-11-15,BUY,MU,45.5048,28527.6438
2017-12-05,SELL,MU,41.3416,28527.6438
2017-12-06,BUY,MRVL,20.9201,56285.2236
2017-12-12,SELL,MRVL,21.2748,56285.2236
2017-12-13,BUY,MU,42.1842,28340.9118
2017-12-19,SELL,MU,44.1204,28340.9118
2017-12-20,BUY,INTC,41.6523,29972.2059
2018-01-03,SELL,INTC,39.638,29972.2059
2018-01-04,BUY,TTWO,127.2945,9318.0515
2018-01-09,SELL,TTWO,128.2881,9318.0515
2018-01-10,BUY,NVDA,5.4297,219806.9564
2018-01-17,SELL,NVDA,5.4549,219806.9564
2018-01-18,BUY,TXN,104.3576,11471.2512
2018-01-30,SELL,TXN,99.0579,11471.2512
2018-01-31,BUY,NFLX,25.6663,44201.9627
2018-02-06,SELL,NFLX,25.2314,44201.9627
2018-02-22,BUY,NFLX,26.4107,42160.5937
2018-03-20,SELL,NFLX,30.1481,42160.5937
2018-03-21,BUY,MU,61.265,20713.7714
2018-03-23,SELL,MU,54.3831,20713.7714
2018-05-09,BUY,NFLX,31.3635,35859.3269
2018-06-12,SELL,NFLX,34.5474,35859.3269
2018-06-13,BUY,AMD,16.6617,74233.7725
2018-06-26,SELL,AMD,15.8246,74233.7725
2018-06-27,BUY,NFLX,37.0694,31638.9673
2018-07-24,SELL,NFLX,33.9292,31638.9673
2018-07-25,BUY,AMD,16.3861,65407.1953
2018-10-08,SELL,AMD,27.014,65407.1953
2019-02-21,BUY,AVGO,24.4208,72237.0476
2019-03-05,SELL,AVGO,24.0792,72237.0476
2019-03-06,BUY,PANW,36.5899,47461.9308
2019-03-08,SELL,PANW,36.6195,47461.9308
2019-03-13,BUY,PANW,37.8868,45800.9347
2019-03-19,SELL,PANW,37.8478,45800.9347
2019-03-20,BUY,INTU,246.1645,7030.6334
2019-03-26,SELL,INTU,246.1645,7030.6334
2019-03-27,BUY,WDAY,175.4085,9850.8537
2019-04-02,SELL,WDAY,179.2001,9850.8537
2019-04-03,BUY,LRCX,18.1328,97196.8089
2019-04-16,SELL,LRCX,18.4244,97196.8089
2019-04-17,BUY,MRVL,24.2888,73610.9735
2019-04-23,SELL,MRVL,24.533,73610.9735
2019-04-24,BUY,QCOM,78.5989,22939.3557
2019-05-14,SELL,QCOM,77.9652,22939.3557
2019-06-19,BUY,AMD,31.1386,57343.9013
2019-07-09,SELL,AMD,33.8441,57343.9013
2019-07-10,BUY,QCOM,67.9262,28525.7931
2019-07-16,SELL,QCOM,69.1229,28525.7931
2019-07-17,BUY,AMD,34.3036,57388.5504
2019-07-23,SELL,AMD,34.1913,57388.5504
2019-07-24,BUY,WDC,56.8099,34484.2884
2019-07-30,SELL,WDC,56.0472,34484.2884
2019-07-31,BUY,AMD,31.0876,62071.6061
2019-08-06,SELL,AMD,29.4643,62071.6061
2019-09-11,BUY,WDC,63.6833,28672.6868
2019-09-25,SELL,WDC,60.4645,28672.6868
2019-10-02,BUY,KLAC,15.0294,115167.7117
2019-10-03,SELL,KLAC,15.2146,115167.7117
2019-10-09,BUY,LRCX,22.3093,78416.8613
2019-10-10,SELL,LRCX,22.4519,78416.8613
2019-10-16,BUY,LRCX,22.4653,78244.7306
2019-10-22,SELL,LRCX,22.4796,78244.7306
2019-10-23,BUY,AAPL,57.6197,30477.3898
2019-10-29,SELL,AAPL,57.6458,30477.3898
2019-10-30,BUY,TSLA,20.5565,85329.6908
2019-11-05,SELL,TSLA,20.7007,85329.6908
2019-11-06,BUY,LRCX,26.3648,66890.7044
2019-11-12,SELL,LRCX,25.8385,66890.7044
2019-11-13,BUY,TSLA,22.586,76400.8668
2019-11-26,SELL,TSLA,21.4642,76400.8668
2019-11-27,BUY,DXCM,54.0143,30311.6831
2019-12-10,SELL,DXCM,51.1655,30311.6831
2019-12-11,BUY,TSLA,23.016,67276.1832
2020-02-26,SELL,TSLA,50.8219,67276.1832
2020-05-13,BUY,DXCM,96.6668,35313.4318
2020-05-27,SELL,DXCM,85.374,35313.4318
2020-05-28,BUY,TSLA,52.5845,57241.6908
2020-06-16,SELL,TSLA,64.0906,57241.6908
2020-06-17,BUY,CRWD,93.3003,39258.036
2020-06-23,SELL,CRWD,98.5756,39258.036
2020-06-24,BUY,TSLA,62.7019,61620.0234
2020-06-30,SELL,TSLA,70.4649,61620.0234
